job_id,skill_id
6fb60ede-a50e-4c8d-b1df-a8558ca139b9,5c511988-ce20-485c-ac83-cffbc9c6abec
6fb60ede-a50e-4c8d-b1df-a8558ca139b9,ba62c825-f1b0-43dd-b671-755a020cc4fe
6fb60ede-a50e-4c8d-b1df-a8558ca139b9,4f983008-f8bb-4be6-92aa-c1b50c53a249
6fb60ede-a50e-4c8d-b1df-a8558ca139b9,8605d034-c9be-4c19-8d95-0ccbdd25cd12
6fb60ede-a50e-4c8d-b1df-a8558ca139b9,d8d07c75-56a0-4227-b718-f51bb72a9cfd
6fb60ede-a50e-4c8d-b1df-a8558ca139b9,ac1f48b2-b82c-4385-bcd7-dc0a7f503944
6fb60ede-a50e-4c8d-b1df-a8558ca139b9,06391b2b-4c48-499c-a2f4-4021981eea6b
6fb60ede-a50e-4c8d-b1df-a8558ca139b9,12ef6ff9-bc3d-4b2d-a78b-fa8c91fb82d9
6fb60ede-a50e-4c8d-b1df-a8558ca139b9,da074d60-d918-4aa7-8ecb-5f41164051b6
6fb60ede-a50e-4c8d-b1df-a8558ca139b9,cc99b76a-51ea-48e4-a63b-e473124d2c5f
6fb60ede-a50e-4c8d-b1df-a8558ca139b9,c755f985-d5ac-42e9-97d4-ca5c15a7761a
6fb60ede-a50e-4c8d-b1df-a8558ca139b9,a835162a-09e0-4429-9d38-45b26098bf2c
6fb60ede-a50e-4c8d-b1df-a8558ca139b9,3ddbb3cc-2417-4960-ba80-c66831b13e9f
6fb60ede-a50e-4c8d-b1df-a8558ca139b9,a18be9f7-01f1-4938-97f7-a2422ca96785
6fb60ede-a50e-4c8d-b1df-a8558ca139b9,33e21594-e3cd-4cd6-9fc7-d4d76e993bf2
6fb60ede-a50e-4c8d-b1df-a8558ca139b9,81cd9e29-3208-4587-809c-5a4d975965d0
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,fbf13305-44ad-415f-a402-f293648dbdb7
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,5af2b962-e310-469c-9a9c-cb1002c7fea6
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,2139a623-da9a-4676-aeff-16de66dd2f14
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,7c215fdd-197d-497c-b02a-71f4b82ea93a
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,00ed10fb-e679-47c0-bcd6-a925b5ba6f78
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,5c6dbe1f-af38-482e-bd1b-3e58da473649
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,2938b2c1-8297-45b0-9102-9f591848727e
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,d339beba-cd1d-4d8c-b7a8-69d36e4010e0
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,93331035-a762-4fcd-afab-5e164b4d4d35
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,d9311f28-b732-4b95-adb5-a9bec44c922f
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,707f1e0d-02cc-481e-b318-64054b95088c
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,ee4d8098-192f-4a22-a9ed-9161bf8abf76
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,f07a0408-b7fd-4ffa-bc0b-cb9c802c7a00
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,e569510e-6314-4abc-b34c-b24b3784c4c1
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,7e5a95f7-3d24-49d2-846b-dc360b3a19c7
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,fe5f5169-d0dc-46b0-ac40-afabb5ce3752
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,6dfbea9f-0116-49e8-bb6c-7c63e08bfb15
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,695b523b-7d3f-4aba-b493-7ca939fa0e1f
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,88561191-1c31-4b8f-9fcf-31968615cfcc
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,0de9a51e-47d5-4eaf-92a6-06975b15729b
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,cc952b35-c386-4252-bcc6-09886b443a36
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,b92ed17d-1ea8-42d7-81b5-698ad20faaa0
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,4045413c-2831-4862-98f4-43657fb02248
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,e433b508-2148-415c-8a78-5e9afdd43133
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,ee195efc-991e-4eee-ae5a-d78f9e1fa29d
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,66c97d5b-0372-42f0-8fd3-f821f595635a
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,71194149-90e9-44c0-8891-2c3a9327cd06
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,1934401a-f65f-48cb-8d78-63af0e6cbe48
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,3d68cc75-5b30-4b8d-8799-1865fb330532
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,b2ca78c4-a722-4356-a509-b7c92ba7426d
f52bc291-2ce6-4e00-82ad-eceb73a20ec5,e7affc71-ff3f-443a-a0c9-9f891c9eab92
11cb38aa-7fdf-423b-bd13-9b9da8742971,d53de723-f3b6-45c5-b977-465f0d643374
11cb38aa-7fdf-423b-bd13-9b9da8742971,f3954999-b11b-49e7-9140-0d1477ddf0d9
11cb38aa-7fdf-423b-bd13-9b9da8742971,26bf9394-d945-46ab-8645-9c8797c41c4d
11cb38aa-7fdf-423b-bd13-9b9da8742971,c5187252-d9b6-4720-85ab-25ddb28b60de
11cb38aa-7fdf-423b-bd13-9b9da8742971,b567649d-44c2-474e-855d-024e269b04ab
11cb38aa-7fdf-423b-bd13-9b9da8742971,34ca056b-cfdd-4a2d-8fc4-109626a2df56
11cb38aa-7fdf-423b-bd13-9b9da8742971,c3e42cd9-c403-4dfb-a1a6-9deb854207cb
11cb38aa-7fdf-423b-bd13-9b9da8742971,1ccd837c-c95e-43a7-88d4-f8267a258e2d
11cb38aa-7fdf-423b-bd13-9b9da8742971,f54ace02-7a06-48da-8f41-97e9b107731d
11cb38aa-7fdf-423b-bd13-9b9da8742971,66954488-444c-4ae6-9b10-e0293b59d23d
11cb38aa-7fdf-423b-bd13-9b9da8742971,d96edafe-1314-4efd-8d7d-dd55fca2cdd9
11cb38aa-7fdf-423b-bd13-9b9da8742971,a2c47e60-1693-4dc1-bacf-23626f9d2da5
11cb38aa-7fdf-423b-bd13-9b9da8742971,ec817ada-a00e-4cf1-8f39-a7c7e55705dc
11cb38aa-7fdf-423b-bd13-9b9da8742971,f423b1e5-dc3b-432d-a52c-3120ac82d2bc
11cb38aa-7fdf-423b-bd13-9b9da8742971,8187f90e-687c-4aaa-a4a2-b5447c779629
11cb38aa-7fdf-423b-bd13-9b9da8742971,f6d3e574-6d88-41a4-9545-8ded0e54a5f8
11cb38aa-7fdf-423b-bd13-9b9da8742971,9ebf0b75-732d-4ad4-b120-f015f3349851
11cb38aa-7fdf-423b-bd13-9b9da8742971,5dd11ff6-f38d-43f0-96c5-e8dca0dacf03
11cb38aa-7fdf-423b-bd13-9b9da8742971,f9a1b535-658f-447b-971f-bb9f51bacc7a
11cb38aa-7fdf-423b-bd13-9b9da8742971,be3470cb-6c53-4449-9524-4a6f97e65e38
11cb38aa-7fdf-423b-bd13-9b9da8742971,0166e814-fc51-4cc0-b6f0-55397daa5f2b
11cb38aa-7fdf-423b-bd13-9b9da8742971,7f8c6cea-3f58-4281-a5d7-9ee71aa05fa6
11cb38aa-7fdf-423b-bd13-9b9da8742971,6b80a8ef-c987-4978-b285-bf78dedbadbe
11cb38aa-7fdf-423b-bd13-9b9da8742971,1812a065-5078-475f-9e7f-c499f0231e9d
11cb38aa-7fdf-423b-bd13-9b9da8742971,4db1d270-ddff-41cc-9609-3870670c23cf
11cb38aa-7fdf-423b-bd13-9b9da8742971,d765cf73-383f-40ee-9323-80dce4b21eb1
11cb38aa-7fdf-423b-bd13-9b9da8742971,cdb418b8-bab9-4fb5-b424-d5bb9b5e1368
11cb38aa-7fdf-423b-bd13-9b9da8742971,997ec25d-bea7-4931-b8c5-28fbbe0b6e57
11cb38aa-7fdf-423b-bd13-9b9da8742971,bf166924-0c5d-43f2-986a-d52d22ada637
11cb38aa-7fdf-423b-bd13-9b9da8742971,0cbd97a3-c5a8-45d5-a34e-1d4c0b2df72c
11cb38aa-7fdf-423b-bd13-9b9da8742971,2650a689-3986-4d54-b807-2401763850fd
11cb38aa-7fdf-423b-bd13-9b9da8742971,25945e8d-cdb5-4560-890c-1a4b9978a71d
01b8dd50-e358-4b26-a04a-6de8e9991bb3,25f49a40-7dd9-4ba5-945b-3ff4f626e686
01b8dd50-e358-4b26-a04a-6de8e9991bb3,b86e4766-9226-47a6-95c5-1783158c7ead
01b8dd50-e358-4b26-a04a-6de8e9991bb3,03a2050f-1421-44b7-81da-fe735facf8d2
01b8dd50-e358-4b26-a04a-6de8e9991bb3,7dd32a3b-34ac-49ae-b521-6009eeab316b
01b8dd50-e358-4b26-a04a-6de8e9991bb3,04e983a7-6425-4f54-895b-1423ebeef474
01b8dd50-e358-4b26-a04a-6de8e9991bb3,8ae78b21-1092-4799-8e1a-fb1a6c2de830
01b8dd50-e358-4b26-a04a-6de8e9991bb3,2a7565ce-fa7e-469f-b5df-cc7458abfd4a
01b8dd50-e358-4b26-a04a-6de8e9991bb3,d26a08f2-8d52-4b4b-bd86-7df2897a9951
01b8dd50-e358-4b26-a04a-6de8e9991bb3,165184c1-3a75-4ff3-90f0-74718195a6ed
01b8dd50-e358-4b26-a04a-6de8e9991bb3,1eab06ae-c161-4e5c-9c72-4c1daf444f5f
01b8dd50-e358-4b26-a04a-6de8e9991bb3,59313271-c312-41a1-935e-e2c30745657b
01b8dd50-e358-4b26-a04a-6de8e9991bb3,4e5748c0-004f-4256-88f8-82b07b028a96
1a36da3e-9df0-4b35-a821-412825d51b6d,00bf5706-0ae7-4bc4-aa4d-8cfd4df8ec4f
1a36da3e-9df0-4b35-a821-412825d51b6d,e7affc71-ff3f-443a-a0c9-9f891c9eab92
1a36da3e-9df0-4b35-a821-412825d51b6d,b2ca78c4-a722-4356-a509-b7c92ba7426d
1a36da3e-9df0-4b35-a821-412825d51b6d,cddf4e85-398b-40fb-ba7e-8d77fac903c9
1a36da3e-9df0-4b35-a821-412825d51b6d,bddfca41-1fee-4a8d-b880-b6b256ebf868
1a36da3e-9df0-4b35-a821-412825d51b6d,cc76fc4e-8da7-49c4-ae25-27c67a670e09
1a36da3e-9df0-4b35-a821-412825d51b6d,dde60d77-e2bc-4ea7-a4bf-0d6ded72069f
1a36da3e-9df0-4b35-a821-412825d51b6d,3f460e7d-60ca-4ea2-9374-44ec6e31db52
1a36da3e-9df0-4b35-a821-412825d51b6d,8ef00c2d-9c46-487d-82c7-cb40e762d0f9
4bb13746-3c78-443c-9d75-146864a29b13,8f8573b0-03e8-4b1e-a6e7-ddc537239f30
4bb13746-3c78-443c-9d75-146864a29b13,82589c9e-a5a6-4ce4-a852-7df2486cc56e
4bb13746-3c78-443c-9d75-146864a29b13,6decab83-1c0a-45de-8a72-ecad0e5e82ef
4bb13746-3c78-443c-9d75-146864a29b13,3f1f9608-211b-4882-8ff0-ba4a07edf04b
4bb13746-3c78-443c-9d75-146864a29b13,518c9ebf-bfd1-44e3-a4bf-31378134beec
4bb13746-3c78-443c-9d75-146864a29b13,afac2a6c-605c-452b-92fa-19fbe5bd225d
4bb13746-3c78-443c-9d75-146864a29b13,b1634499-fa74-44f7-8457-05cc21503dd8
4bb13746-3c78-443c-9d75-146864a29b13,95adc6d5-6bc0-4a9b-9b4b-3775e2a1a060
4bb13746-3c78-443c-9d75-146864a29b13,28cd244c-af18-4e03-a9c0-eccb1884ac64
4bb13746-3c78-443c-9d75-146864a29b13,84e9f2ad-5242-42f8-b3ec-5af682cb5b66
4bb13746-3c78-443c-9d75-146864a29b13,45421e6f-c82a-4b39-9be1-34e2073c9901
4bb13746-3c78-443c-9d75-146864a29b13,a7cd35dd-44c2-4cf9-9e95-e20ec6eeb35c
4bb13746-3c78-443c-9d75-146864a29b13,a5855723-4112-4671-a7ab-f045e0456b27
4bb13746-3c78-443c-9d75-146864a29b13,5c106bc9-277e-4a7a-99b8-07f3ea43d7bf
4bb13746-3c78-443c-9d75-146864a29b13,8cb55a46-0d02-4ee0-b1a2-0519aa437761
4bb13746-3c78-443c-9d75-146864a29b13,3ca58683-4fc5-4053-8e21-86f002b7dc7c
4bb13746-3c78-443c-9d75-146864a29b13,c8adc399-6185-4cda-90c1-a11b57b816b9
4bb13746-3c78-443c-9d75-146864a29b13,0ee17519-3276-4c91-b44c-bda4acb6ef05
4bb13746-3c78-443c-9d75-146864a29b13,ea340d7a-9d7f-48d1-968f-31121364b9ff
4bb13746-3c78-443c-9d75-146864a29b13,a9578003-6849-4cbc-9b58-e5b29adcfd90
4bb13746-3c78-443c-9d75-146864a29b13,812a061a-b8cc-4dcc-a3b9-71f7ff47e1ff
4bb13746-3c78-443c-9d75-146864a29b13,7c159a50-d0bf-4b58-bceb-624082d10a13
4bb13746-3c78-443c-9d75-146864a29b13,cd2dcbc7-5514-44bc-871c-6702d65e8bbe
4bb13746-3c78-443c-9d75-146864a29b13,9819b6f3-2753-48b7-a045-29b2dbba51b9
4bb13746-3c78-443c-9d75-146864a29b13,b3ea8b3e-0506-44d4-9d7c-f5edd5eb950b
4bb13746-3c78-443c-9d75-146864a29b13,bf5bef62-d05d-4e9d-a60b-d9a7922dea21
4bb13746-3c78-443c-9d75-146864a29b13,42c54e7d-2efd-4cf8-98cc-ffcf2c8de88c
4bb13746-3c78-443c-9d75-146864a29b13,ebeec6d1-15ba-4c20-a670-8c886e14cd0e
e85d9be2-0b6f-45d2-95e9-10d7b08c60d9,37a8cf8d-6b43-4f95-a0a3-19073362b27a
e85d9be2-0b6f-45d2-95e9-10d7b08c60d9,e524fff6-6bac-41de-9de0-2f4f1516a90a
e85d9be2-0b6f-45d2-95e9-10d7b08c60d9,94599e2a-5599-4599-b292-456fa652a60c
e85d9be2-0b6f-45d2-95e9-10d7b08c60d9,ccb7c48e-5975-44f6-9c9b-9bc39154af92
e85d9be2-0b6f-45d2-95e9-10d7b08c60d9,ac1f48b2-b82c-4385-bcd7-dc0a7f503944
e85d9be2-0b6f-45d2-95e9-10d7b08c60d9,f8553ab2-b687-4b0e-953b-952748c98010
e85d9be2-0b6f-45d2-95e9-10d7b08c60d9,38aaf6a1-afc6-4a99-998a-979fb4a83554
